,vote,before_90s,90s,2000s,movie,other,tv movie,video movie,Action,Documentary,Comedy,Drama,Thriller,Romance,Other_genre,United States,United Kingdom,France,Other_country,English,Other_language,rating_category
6862,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,other
6864,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,other
6865,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,other
6866,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,bottom_25pct
6867,-1.2176687371800943,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,other
6868,1.566334092272496,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,other
6869,1.566334092272496,0.0,1.0,0.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,other
6870,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,top_10pct
6871,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,other
6872,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,other
6873,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6874,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,other
6875,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,other
6876,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
6877,-1.5656690908616682,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,other
6879,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6881,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,other
6882,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
6883,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,other
6884,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,other
6885,0.5223330312277746,0.0,1.0,0.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
6886,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,other
6887,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,other
6888,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,other
6889,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,other
6890,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6891,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,bottom_25pct
6894,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,other
6895,1.566334092272496,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,bottom_25pct
6896,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,other
6897,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,other
6899,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
6900,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,other
6901,0.5223330312277746,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6902,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,other
6903,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6904,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,other
6905,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6907,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,bottom_25pct
6909,1.566334092272496,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,other
6910,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,top_10pct
6911,-1.5656690908616682,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6912,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,other
6913,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,other
6914,-0.17366767613537296,0.0,1.0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,other
6915,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,other
6916,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,bottom_25pct
6917,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,other
6918,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6919,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,bottom_25pct
6920,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
6921,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,bottom_25pct
6922,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,other
6923,0.17433267754620083,0.0,1.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,bottom_25pct
6925,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,other
6926,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,other
6927,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
6928,0.5223330312277746,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6929,0.17433267754620083,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
6930,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,other
6931,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,other
6932,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,other
6933,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,other
6934,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,top_10pct
6935,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,bottom_25pct
6937,-1.5656690908616682,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,bottom_25pct
6938,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,other
6939,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,bottom_25pct
6940,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6941,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,other
6942,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,other
6946,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,other
6948,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,bottom_25pct
6949,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
6950,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,other
6951,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,bottom_25pct
6952,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,other
6953,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,other
6954,-1.5656690908616682,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,other
6955,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,other
6956,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,top_10pct
6957,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,other
6958,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,other
6959,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,bottom_25pct
6960,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,bottom_25pct
6961,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,other
6962,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,bottom_25pct
6963,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,bottom_25pct
6964,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,other
6965,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
6966,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,other
6967,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
6968,1.218333738590922,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,other
6969,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
6970,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,top_10pct
6971,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,other
6972,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,other
6973,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,other
6974,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
6975,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,top_10pct
6976,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,other
6977,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,other
6978,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,other
6979,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
6981,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,other
6982,1.566334092272496,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,other
6984,1.566334092272496,0.0,1.0,0.0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,other
6985,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,bottom_25pct
6987,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,bottom_25pct
6988,-1.5656690908616682,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
6989,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,other
6990,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,other
6991,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,other
6992,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,bottom_25pct
6993,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,other
6994,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,other
6995,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,bottom_25pct
6996,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,other
6997,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,bottom_25pct
6998,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,other
7000,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,bottom_25pct
7001,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,other
7002,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,bottom_25pct
7003,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,bottom_25pct
7004,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
7005,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,bottom_25pct
7006,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,top_10pct
7007,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,other
7008,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
7009,0.8703333849093484,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7010,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7011,1.218333738590922,0.0,0.0,1.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,bottom_25pct
7013,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,other
7014,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
7015,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,other
7016,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,other
7018,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,other
7019,0.5223330312277746,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,bottom_25pct
7020,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,other
7021,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,other
7022,-1.5656690908616682,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
7023,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
7024,1.566334092272496,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,other
7025,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,other
7026,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
7027,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,top_10pct
7028,-1.2176687371800943,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
7029,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,other
7030,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
7031,1.218333738590922,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,other
7032,0.17433267754620083,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
7033,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,other
7034,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,other
7036,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,other
7037,1.566334092272496,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,other
7038,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,bottom_25pct
7039,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,other
7040,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,other
7041,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,other
7042,1.218333738590922,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,other
7043,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,bottom_25pct
7044,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,other
7045,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
7047,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,other
7048,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,bottom_25pct
7049,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,bottom_25pct
7050,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,bottom_25pct
7051,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,other
7052,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
7053,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,top_10pct
7055,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottom_25pct
7056,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,other
7057,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
7058,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,other
7059,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,other
7060,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,other
7061,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
7062,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,bottom_25pct
7063,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,bottom_25pct
7064,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
7065,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,other
7066,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,other
7067,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
7070,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
7071,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,bottom_25pct
7073,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,other
7074,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,other
7075,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7076,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,other
7077,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,other
7079,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
7080,1.566334092272496,0.0,1.0,0.0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,other
7081,1.566334092272496,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,other
7082,0.5223330312277746,0.0,1.0,0.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,bottom_25pct
7083,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,bottom_25pct
7084,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,bottom_25pct
7085,-0.5216680298169467,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7086,1.218333738590922,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,bottom_25pct
7087,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,other
7088,-0.5216680298169467,0.0,1.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,bottom_25pct
7089,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,other
7090,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
7091,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,other
7092,1.218333738590922,0.0,1.0,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,top_10pct
7093,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7094,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,other
7095,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
7096,0.8703333849093484,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
7097,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
7099,1.218333738590922,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,other
7100,-1.5656690908616682,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,bottom_25pct
7101,-1.2176687371800943,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,other
7102,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
7103,0.5223330312277746,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,top_10pct
7104,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,bottom_25pct
7105,0.5223330312277746,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,other
7106,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,other
7107,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,other
7108,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,other
7109,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
7110,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,other
7111,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,other
7112,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,top_10pct
